schema_version,reference_id,style_id,target_char,image_path,source_type,source_url,source_license,source_work_id,source_version,bbox_left,bbox_top,bbox_right,bbox_bottom,author_id,script_style,is_synthetic,review_status,reviewer,review_date,notes
1,ouyang_xun_regular_calli_tongji_beta:542f:cfac7c58512c,ouyang_xun_regular_calli_tongji_beta,启,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/启_cfac7c58512c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/启.png
1,ouyang_xun_regular_calli_tongji_beta:5434:8a2c8ea3357b,ouyang_xun_regular_calli_tongji_beta,吴,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/吴_8a2c8ea3357b.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/吴.png
1,ouyang_xun_regular_calli_tongji_beta:5435:604397a5f2a1,ouyang_xun_regular_calli_tongji_beta,吵,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/吵_604397a5f2a1.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/吵.png
1,ouyang_xun_regular_calli_tongji_beta:5448:bf855f85b622,ouyang_xun_regular_calli_tongji_beta,呈,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/呈_bf855f85b622.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/呈.png
1,ouyang_xun_regular_calli_tongji_beta:54a8:1774c2cfd18a,ouyang_xun_regular_calli_tongji_beta,咨,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/咨_1774c2cfd18a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/咨.png
1,ouyang_xun_regular_calli_tongji_beta:54e9:c255d205da6c,ouyang_xun_regular_calli_tongji_beta,哩,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/哩_c255d205da6c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/哩.png
1,ouyang_xun_regular_calli_tongji_beta:5531:7a51d672fb4e,ouyang_xun_regular_calli_tongji_beta,唱,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/唱_7a51d672fb4e.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/唱.png
1,ouyang_xun_regular_calli_tongji_beta:555f:b67392f94cb6,ouyang_xun_regular_calli_tongji_beta,啟,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/啟_b67392f94cb6.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/啟.png
1,ouyang_xun_regular_calli_tongji_beta:557e:f99b59242c71,ouyang_xun_regular_calli_tongji_beta,啾,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/啾_f99b59242c71.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/啾.png
1,ouyang_xun_regular_calli_tongji_beta:559d:fc944d591db9,ouyang_xun_regular_calli_tongji_beta,喝,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/喝_fc944d591db9.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/喝.png
1,ouyang_xun_regular_calli_tongji_beta:5706:45b47e692643,ouyang_xun_regular_calli_tongji_beta,圆,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/圆_45b47e692643.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/圆.png
1,ouyang_xun_regular_calli_tongji_beta:5712:3051081ac100,ouyang_xun_regular_calli_tongji_beta,園,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/園_3051081ac100.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/園.png
1,ouyang_xun_regular_calli_tongji_beta:574f:d932e2a84479,ouyang_xun_regular_calli_tongji_beta,坏,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/坏_d932e2a84479.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/坏.png
1,ouyang_xun_regular_calli_tongji_beta:575a:649af7076747,ouyang_xun_regular_calli_tongji_beta,坚,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/坚_649af7076747.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/坚.png
1,ouyang_xun_regular_calli_tongji_beta:57a3:1a8d0aa28eeb,ouyang_xun_regular_calli_tongji_beta,垣,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/垣_1a8d0aa28eeb.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/垣.png
1,ouyang_xun_regular_calli_tongji_beta:592a:e9266fe846e0,ouyang_xun_regular_calli_tongji_beta,太,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/太_e9266fe846e0.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/太.png
1,ouyang_xun_regular_calli_tongji_beta:5992:0ff3c38fa4b2,ouyang_xun_regular_calli_tongji_beta,妒,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/妒_0ff3c38fa4b2.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/妒.png
1,ouyang_xun_regular_calli_tongji_beta:59d1:3601ddc09f9b,ouyang_xun_regular_calli_tongji_beta,姑,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/姑_3601ddc09f9b.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/姑.png
1,ouyang_xun_regular_calli_tongji_beta:59e3:00be4780a197,ouyang_xun_regular_calli_tongji_beta,姣,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/姣_00be4780a197.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/姣.png
1,ouyang_xun_regular_calli_tongji_beta:5a66:706fe0c99b36,ouyang_xun_regular_calli_tongji_beta,婦,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/婦_706fe0c99b36.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/婦.png
1,ouyang_xun_regular_calli_tongji_beta:5aaf:4efe100af4c5,ouyang_xun_regular_calli_tongji_beta,媯,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/媯_4efe100af4c5.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/媯.png
1,ouyang_xun_regular_calli_tongji_beta:5ad4:20ea75bd9a8d,ouyang_xun_regular_calli_tongji_beta,嫔,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/嫔_20ea75bd9a8d.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/嫔.png
1,ouyang_xun_regular_calli_tongji_beta:5b58:3bf185e35ccd,ouyang_xun_regular_calli_tongji_beta,存,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/存_3bf185e35ccd.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/存.png
1,ouyang_xun_regular_calli_tongji_beta:5b5c:8d88c414656d,ouyang_xun_regular_calli_tongji_beta,孜,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/孜_8d88c414656d.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/孜.png
1,ouyang_xun_regular_calli_tongji_beta:5b87:728c22a2d635,ouyang_xun_regular_calli_tongji_beta,宇,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/宇_728c22a2d635.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/宇.png
1,ouyang_xun_regular_calli_tongji_beta:5bbd:8802fd2c062f,ouyang_xun_regular_calli_tongji_beta,宽,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/宽_8802fd2c062f.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/宽.png
1,ouyang_xun_regular_calli_tongji_beta:5bc2:b725b4fba03a,ouyang_xun_regular_calli_tongji_beta,寂,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/寂_b725b4fba03a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/寂.png
1,ouyang_xun_regular_calli_tongji_beta:5be5:351d32647f4c,ouyang_xun_regular_calli_tongji_beta,寥,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/寥_351d32647f4c.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/寥.png
1,ouyang_xun_regular_calli_tongji_beta:5bf5:f5a9407ff905,ouyang_xun_regular_calli_tongji_beta,寵,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/寵_f5a9407ff905.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/寵.png
1,ouyang_xun_regular_calli_tongji_beta:5c09:024c3d10ca10,ouyang_xun_regular_calli_tongji_beta,尉,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/尉_024c3d10ca10.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/尉.png
1,ouyang_xun_regular_calli_tongji_beta:5c3a:b6f152504919,ouyang_xun_regular_calli_tongji_beta,尺,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/尺_b6f152504919.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/尺.png
1,ouyang_xun_regular_calli_tongji_beta:5c4a:a8fd61eebd4f,ouyang_xun_regular_calli_tongji_beta,届,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/届_a8fd61eebd4f.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/届.png
1,ouyang_xun_regular_calli_tongji_beta:5cad:95e259634edd,ouyang_xun_regular_calli_tongji_beta,岭,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/岭_95e259634edd.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/岭.png
1,ouyang_xun_regular_calli_tongji_beta:5d47:e84fa03684ac,ouyang_xun_regular_calli_tongji_beta,嵇,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/嵇_e84fa03684ac.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/嵇.png
1,ouyang_xun_regular_calli_tongji_beta:5d57:96594b4f1bf4,ouyang_xun_regular_calli_tongji_beta,嵗,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/嵗_96594b4f1bf4.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/嵗.png
1,ouyang_xun_regular_calli_tongji_beta:5dee:d2094f77001a,ouyang_xun_regular_calli_tongji_beta,差,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/差_d2094f77001a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/差.png
1,ouyang_xun_regular_calli_tongji_beta:5e02:ff69c17ea61d,ouyang_xun_regular_calli_tongji_beta,市,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/市_ff69c17ea61d.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/市.png
1,ouyang_xun_regular_calli_tongji_beta:5e7f:1e1ca7f0677b,ouyang_xun_regular_calli_tongji_beta,广,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/广_1e1ca7f0677b.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/广.png
1,ouyang_xun_regular_calli_tongji_beta:5e8a:e9f41f9dfcdf,ouyang_xun_regular_calli_tongji_beta,床,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/床_e9f41f9dfcdf.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/床.png
1,ouyang_xun_regular_calli_tongji_beta:5e94:d832d5d5de9d,ouyang_xun_regular_calli_tongji_beta,应,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/应_d832d5d5de9d.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/应.png
1,ouyang_xun_regular_calli_tongji_beta:5ea2:10ff481f3f2a,ouyang_xun_regular_calli_tongji_beta,庢,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/庢_10ff481f3f2a.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/庢.png
1,ouyang_xun_regular_calli_tongji_beta:5eb8:bf553b44d6c9,ouyang_xun_regular_calli_tongji_beta,庸,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/庸_bf553b44d6c9.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/庸.png
1,ouyang_xun_regular_calli_tongji_beta:5ee3:83c9d18aacff,ouyang_xun_regular_calli_tongji_beta,廣,images/calli_tongji_beta/ouyang_xun_regular_calli_tongji_beta/廣_83c9d18aacff.png,official_open_dataset,https://www.modelscope.cn/datasets/CalliTongji/Calli-Tongji_A_Dataset_of_Historical_Calligraphy_Styles,CC-BY-NC-4.0,calli_tongji_beta,sha256:bae995df68a3469fe486939dd42b209145ab56d10f580990380e25dcf9e2fbe9,0,0,256,256,ouyang_xun,kaishu,false,approved,刘小凡,2026-07-27,Imported from 欧阳询-楷; source member: Calli-Tongji/欧阳询-楷/廣.png
