schema_version,qc_version,sample_id,char_id,sample_index,image_relative_path,stacked_mask_relative_path,image_pixel_sha256,mask_content_sha256,binary_masks,image_gt_ink_iou,duplicate_group_id,duplicate_group_size,canonical_sample_id,is_duplicate_canonical,hard_exclusion_reasons,decision,review_status,reviewer,review_date
1,dataset_qc_v1,39/12,39,12,39/12/0.jpg,39/12/0.npy,9086b5fde24ac5a8c885fc327740fb62569660bf7dbe46e70f29d5e552ea0b87,d84f35877729301fb3c78b660632f031b173cff656188fb608cf858db56f75c4,True,0.9727794398940606,DUP-bed3c0eedb6b,3,39/10,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,39/13,39,13,39/13/0.jpg,39/13/0.npy,596d23703ce213a6f8e093c2bf591d5bc44c9f235bfb4360b611cfa92fd71941,eb6a86c7a1a32e6ed2a996c0983d34a878d8d674088b28f90942bfb89fa9cc81,True,0.9775994887997445,DUP-3580568b6cd5,2,39/5,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,39/17,39,17,39/17/0.jpg,39/17/0.npy,eb5f9f58e7088a24fae2ab9cc1f47258ee38773befe5f52d37b6546ef227ac5f,41a562f99eb1bb7dcc60f242366592c7f8835fc32d34fed59ddd57029ade6b6f,True,0.9842577889722389,DUP-431816b7e78e,2,39/16,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,39/3,39,3,39/3/0.jpg,39/3/0.npy,6c85575afc40491bdc875dd72752cd945c146e5b9f36bd4cb0244767b49115b2,35396797204d9c1c802121ea55bd7a5c40da7fb8828d258e0cea73e8a67f891b,True,0.9870959703830272,DUP-ee5c5649bfdb,2,39/2,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,4/14,4,14,4/14/0.jpg,4/14/0.npy,9925aabd8fac53cbe187091191a5f021d56c20def5f65f1738503b634f94ad17,d1dd0435468ba579b63d4fdb6b6e24ea34d99eef81546a6b26597afec04b7c1a,True,0.9710150721624755,DUP-a37e29c3c570,2,4/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,5/14,5,14,5/14/0.jpg,5/14/0.npy,a5203640888da231a8ed26fb5ecf3b3e6c52e0840a5fd81b10bc358cd1df7c74,af7bce1e4e06ce8f28b7f0199a07a56fd5ba1ef7cb578bc2179fd12933da3212,True,0.976631925397696,DUP-1e414734dac0,2,5/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,6/14,6,14,6/14/0.jpg,6/14/0.npy,4a1b3a6665bc56636cb2a003e8967ed925158686355d96296a60a8bb2742fb11,1139f6b04d72e9862b6fc472ad4f6e7db27c5cd47d303e71224f9091683942ef,True,0.974191663420335,DUP-f2eb8184223c,2,6/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,7/14,7,14,7/14/0.jpg,7/14/0.npy,e44f17c7a7182f08584861d1f39f3963876ca999130ab9c2c554b1839456f4cb,2b99d6a2874862876276c35a492baa5c5b0e492c8cbecafbf808044babf9a109,True,0.9717018210402201,DUP-ec7265b09999,2,7/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,8/14,8,14,8/14/0.jpg,8/14/0.npy,f1a632ca11a54bd641606e7d3ab6372c0f9f39d269ec464a052d264ec27e5aeb,1f2ef0349c7d68683bf3e8fd11c48b4e8feab13163221f0c9f41e89d1ff38a05,True,0.9793070766638584,DUP-a7e1572ca57f,2,8/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
1,dataset_qc_v1,9/14,9,14,9/14/0.jpg,9/14/0.npy,176d0bc6059fd5def11d3689251983a82eee7a3f840fb50b55bd2b394ca0887c,c4af14e12301fb0c252eceab66082c6b0e259112fd8d8b9c7e95b3b672c0eac5,True,0.9759906128711978,DUP-c60dd8a881f6,2,9/13,False,EXACT_DUPLICATE_NONCANONICAL,EXCLUDE,AUTO_HARD_EXCLUSION_PENDING_HUMAN_CONFIRMATION,,
