"schema_version","data_version","sample_id","char_id","char_name","sample_index","source_id","writer_id","sample_dir","image_path","image_width","image_height","stacked_mask_path","stacked_mask_shape","vec1_path","vec2_path","vec3_path","vec4_path","vec5_path","keypoint_path","vec1_shape","vec2_shape","vec3_shape","vec4_shape","vec5_shape","keypoint_shape","has_all_masks","split_group_key","errors"
"1","legacy_gt_identity_v1","16/19","16","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","16/2","16","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","16/20","16","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","16/3","16","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","16/4","16","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","16/5","16","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","16/6","16","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","16/7","16","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","16/8","16","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","16/9","16","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","17/0","17","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17/0",""
"1","legacy_gt_identity_v1","17/1","17","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","17/10","17","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","17/11","17","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","17/12","17","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","17/13","17","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","17/14","17","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","17/15","17","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","17/16","17","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","17/17","17","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","17/18","17","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","17/19","17","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","17/2","17","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","17/20","17","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","17/3","17","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","17/4","17","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","17/5","17","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","17/6","17","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","17/7","17","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","17/8","17","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","17/9","17","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","18/0","18","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18/0",""
"1","legacy_gt_identity_v1","18/1","18","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","18/10","18","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","18/11","18","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","18/12","18","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","18/13","18","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","18/14","18","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","18/15","18","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","18/16","18","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","18/17","18","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","18/18","18","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","18/19","18","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","18/2","18","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","18/20","18","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","18/3","18","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","18/4","18","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","18/5","18","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","18/6","18","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","18/7","18","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","18/8","18","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","18/9","18","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","19/0","19","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19/0",""
"1","legacy_gt_identity_v1","19/1","19","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","19/10","19","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","19/11","19","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","19/12","19","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","19/13","19","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","19/14","19","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","19/15","19","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","19/16","19","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","19/17","19","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","19/18","19","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","19/19","19","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","19/2","19","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","19/20","19","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","19/3","19","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","19/4","19","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","19/5","19","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","19/6","19","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","19/7","19","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","19/8","19","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","19/9","19","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","2/0","2","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2/0",""
"1","legacy_gt_identity_v1","2/1","2","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","2/10","2","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","2/11","2","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","2/12","2","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","2/13","2","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","2/14","2","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","2/15","2","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","2/16","2","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","2/17","2","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","2/18","2","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","2/19","2","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","2/2","2","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","2/20","2","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","2/3","2","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","2/4","2","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","2/5","2","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","2/6","2","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","2/7","2","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","2/8","2","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","2/9","2","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","20/0","20","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20/0",""
"1","legacy_gt_identity_v1","20/1","20","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","20/10","20","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","20/11","20","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","20/12","20","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","20/13","20","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","20/14","20","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","20/15","20","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","20/16","20","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","20/17","20","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","20/18","20","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","20/19","20","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","20/2","20","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","20/20","20","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","20/3","20","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","20/4","20","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","20/5","20","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","20/6","20","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","20/7","20","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","20/8","20","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","20/9","20","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","21/0","21","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","21/0",""
"1","legacy_gt_identity_v1","21/1","21","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","21/10","21","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","21/11","21","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","21/12","21","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","21/13","21","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","21/14","21","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","21/15","21","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","21/16","21","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","21/17","21","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","21/18","21","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","21/19","21","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","21/2","21","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","21/20","21","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","21/3","21","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","21/4","21","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","21/5","21","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","21/6","21","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","21/7","21","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","21/8","21","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","21/9","21","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","22/0","22","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","22/0",""
"1","legacy_gt_identity_v1","22/1","22","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","22/10","22","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","22/11","22","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","22/12","22","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","22/13","22","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","22/14","22","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","22/15","22","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","22/16","22","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","22/17","22","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","22/18","22","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","22/19","22","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","22/2","22","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","22/20","22","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","22/3","22","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","22/4","22","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","22/5","22","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","22/6","22","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","22/7","22","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","22/8","22","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","22/9","22","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","23/0","23","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","23/0",""
"1","legacy_gt_identity_v1","23/1","23","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","23/10","23","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
"1","legacy_gt_identity_v1","23/11","23","","11","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","11",""
"1","legacy_gt_identity_v1","23/12","23","","12","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","12",""
"1","legacy_gt_identity_v1","23/13","23","","13","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","13",""
"1","legacy_gt_identity_v1","23/14","23","","14","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","14",""
"1","legacy_gt_identity_v1","23/15","23","","15","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","15",""
"1","legacy_gt_identity_v1","23/16","23","","16","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","16",""
"1","legacy_gt_identity_v1","23/17","23","","17","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","17",""
"1","legacy_gt_identity_v1","23/18","23","","18","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","18",""
"1","legacy_gt_identity_v1","23/19","23","","19","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","19",""
"1","legacy_gt_identity_v1","23/2","23","","2","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","2",""
"1","legacy_gt_identity_v1","23/20","23","","20","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","20",""
"1","legacy_gt_identity_v1","23/3","23","","3","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","3",""
"1","legacy_gt_identity_v1","23/4","23","","4","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","4",""
"1","legacy_gt_identity_v1","23/5","23","","5","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","5",""
"1","legacy_gt_identity_v1","23/6","23","","6","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","6",""
"1","legacy_gt_identity_v1","23/7","23","","7","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","7",""
"1","legacy_gt_identity_v1","23/8","23","","8","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","8",""
"1","legacy_gt_identity_v1","23/9","23","","9","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","9",""
"1","legacy_gt_identity_v1","24/0","24","","0","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","24/0",""
"1","legacy_gt_identity_v1","24/1","24","","1","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","1",""
"1","legacy_gt_identity_v1","24/10","24","","10","","","","","500","500","","500x500x6","","","","","","","500x500","500x500","500x500","500x500","500x500","500x500","true","10",""
